"__leidenCluster","__mclCluster","__mcodeCluster","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"1","1","1","","interacts with","0","0.47638719","","PABPC1L2B (interacts with) GFY",,"0","0","0","1","0.551219512","0.401554868",,"false","interacts with","PABPC1L2B (interacts with) GFY","0","Q5JQF8","","I3L273",""
"1","1","1","","interacts with","0","0.46907018","","PABPC1L2B (interacts with) LACC1",,"0","0","0","1","0.536585366","0.401554995",,"false","interacts with","PABPC1L2B (interacts with) LACC1","0","Q5JQF8","","Q8IV20",""
"1","1","1","","interacts with","0","0.464192241","","PABPC1L2B (interacts with) PRR5",,"0","0","0","1","0.526829268","0.401555214",,"false","interacts with","PABPC1L2B (interacts with) PRR5","0","Q5JQF8","","P85299",""
"1","1","1","","interacts with","0","0.476387061","","PABPC1L2B (interacts with) TSC22D2",,"0","0","0","1","0.551219512","0.401554611",,"false","interacts with","PABPC1L2B (interacts with) TSC22D2","0","Q5JQF8","","O75157",""
"1","1","1","","interacts with","0","0.476387067","","PABPC1L2B (interacts with) SALL2",,"0","0","0","1","0.551219512","0.401554623",,"false","interacts with","PABPC1L2B (interacts with) SALL2","0","Q5JQF8","","Q9Y467",""
"1","1","1","","interacts with","0","0.476387185","","PABPC1L2B (interacts with) ZNF358",,"0","0","0","1","0.551219512","0.401554859",,"false","interacts with","PABPC1L2B (interacts with) ZNF358","0","Q5JQF8","","Q9NW07",""
"1","1","1","","interacts with","0","0.469070136","","PABPC1L2B (interacts with) GRAMD2B",,"0","0","0","1","0.536585366","0.401554907",,"false","interacts with","PABPC1L2B (interacts with) GRAMD2B","0","Q5JQF8","","Q96HH9",""
"1","1","1","","interacts with","0","0.464192179","","C1QL2 (interacts with) KRTAP8-1",,"0","0","0","1","0.526829268","0.401555089",,"false","interacts with","C1QL2 (interacts with) KRTAP8-1","0","Q7Z5L3","","Q8IUC2",""
"1","1","1","","interacts with","0","0.476387065","","C1QL2 (interacts with) CCSER1",,"0","0","0","1","0.551219512","0.401554618",,"false","interacts with","C1QL2 (interacts with) CCSER1","0","Q7Z5L3","","Q9C0I3",""
"1","1",,"","interacts with","0","0.591022789","","C18orf21 (interacts with) MECP2",,"0","0","0","1","0.780487805","0.401557773",,"false","interacts with","C18orf21 (interacts with) MECP2","0","Q32NC0","","P51608",""
"1","1","1","","interacts with","0","0.561424658","","RAB11A (interacts with) ARF1",,"0","0","0","1","0.72195122","0.400898096",,"false","interacts with","RAB11A (interacts with) ARF1","0","P62491","","P84077",""
,"1",,"","interacts with","0","0.571501337","","RAB11A (interacts with) RRBP1",,"0","0","0","1","0.741463415","0.401539258",,"false","interacts with","RAB11A (interacts with) RRBP1","0","P62491","","Q9P2E9",""
"1","1","1","","interacts with","0","0.573772122","","RAB11A (interacts with) NCBP2",,"0","0","0","1","0.746341463","0.40120278",,"false","interacts with","RAB11A (interacts with) NCBP2","0","P62491","","P52298",""
"1","1",,"","interacts with","0","0.564100777","","RAB11A (interacts with) CALU",,"0","0","0","1","0.726829268","0.401372286",,"false","interacts with","RAB11A (interacts with) CALU","0","P62491","","O43852",""
,"1",,"","interacts with","0","0.561636539","","RAB11A (interacts with) RAB11FIP2",,"0","0","0","1","0.72195122","0.401321858",,"false","interacts with","RAB11A (interacts with) RAB11FIP2","0","P62491","","Q7L804",""
"1","1","1","","interacts with","0","0.561630011","","RAB11A (interacts with) SLC2A1",,"0","0","0","1","0.72195122","0.401308803",,"false","interacts with","RAB11A (interacts with) SLC2A1","0","P62491","","P11166",""
"1","1",,"","interacts with","0","0.564068447","","RAB11A (interacts with) ARF5",,"0","0","0","1","0.726829268","0.401307625",,"false","interacts with","RAB11A (interacts with) ARF5","0","P62491","","P84085",""
,"1",,"","interacts with","0","0.576223486","","RAB11A (interacts with) EIF2S1",,"0","0","0","1","0.751219512","0.40122746",,"false","interacts with","RAB11A (interacts with) EIF2S1","0","P62491","","P05198",""
,"1",,"","interacts with","0","0.476387204","","RAB11A (interacts with) ZNF358",,"0","0","0","1","0.551219512","0.401554895",,"false","interacts with","RAB11A (interacts with) ZNF358","0","P62491","","Q9NW07",""
"1","1",,"","interacts with","0","0.598133967","","RAB11A (interacts with) AGR2",,"0","0","0","1","0.795121951","0.401145983",,"false","interacts with","RAB11A (interacts with) AGR2","0","P62491","","O95994",""
,"1","1","","interacts with","0","0.564100705","","RAB11A (interacts with) SLC25A4",,"0","0","0","1","0.726829268","0.401372142",,"false","interacts with","RAB11A (interacts with) SLC25A4","0","P62491","","P12235",""
,"1","1","","interacts with","0","0.566514511","","RAB11A (interacts with) RABEP1",,"0","0","0","1","0.731707317","0.401321705",,"false","interacts with","RAB11A (interacts with) RABEP1","0","P62491","","Q15276",""
"1","1","1","","interacts with","0","0.476387102","","RNASEL (interacts with) PSG11",,"0","0","0","1","0.551219512","0.401554692",,"false","interacts with","RNASEL (interacts with) PSG11","0","Q05823","","Q9UQ72",""
"1","1",,"","interacts with","0","0.476387153","","RNASEL (interacts with) CEP126",,"0","0","0","1","0.551219512","0.401554795",,"false","interacts with","RNASEL (interacts with) CEP126","0","Q05823","","Q9P2H0",""
"1","1","1","","interacts with","0","0.461777049","","RNASEL (interacts with) ZNF638",,"0","0","0","1","0.52195122","0.401602878",,"false","interacts with","RNASEL (interacts with) ZNF638","0","Q05823","","Q14966",""
"1","1",,"","interacts with","0","0.476387159","","RNASEL (interacts with) PGA4",,"0","0","0","1","0.551219512","0.401554806",,"false","interacts with","RNASEL (interacts with) PGA4","0","Q05823","","P0DJD7",""
"1","1",,"","interacts with","0","0.476387266","","RNASEL (interacts with) LIG1",,"0","0","0","1","0.551219512","0.401555019",,"false","interacts with","RNASEL (interacts with) LIG1","0","Q05823","","P18858",""
,,,"","interacts with","0","0.573867302","","RNASEL (interacts with) NXPH1",,"0","0","0","1","0.746341463","0.40139314","0.017667845","false","interacts with","RNASEL (interacts with) NXPH1","1","Q05823","","P58417",""
"1","1","1","","interacts with","0","0.476387031","","RNASEL (interacts with) TRIP11",,"0","0","0","1","0.551219512","0.40155455",,"false","interacts with","RNASEL (interacts with) TRIP11","0","Q05823","","Q15643",""
"1","1","1","","interacts with","0","0.476387126","","RNASEL (interacts with) DENND2A",,"0","0","0","1","0.551219512","0.401554739",,"false","interacts with","RNASEL (interacts with) DENND2A","0","Q05823","","Q9ULE3",""
"1","1","1","","interacts with","0","0.476387316","","RNASEL (interacts with) SNX33",,"0","0","0","1","0.551219512","0.40155512",,"false","interacts with","RNASEL (interacts with) SNX33","0","Q05823","","Q8WV41",""
,,,"","interacts with","0","0.56163616","","RNASEL (interacts with) ST8SIA4",,"0","0","0","1","0.72195122","0.4013211",,"false","interacts with","RNASEL (interacts with) ST8SIA4","0","Q05823","","Q92187",""
"1","1","1","","interacts with","0","0.46421614","","SLC29A2 (interacts with) BDP1",,"0","0","0","1","0.526829268","0.401603012",,"false","interacts with","SLC29A2 (interacts with) BDP1","0","Q14542","","A6H8Y1",""
"1","1",,"","interacts with","0","0.461777106","","SLC29A2 (interacts with) BOD1L1",,"0","0","0","1","0.52195122","0.401602993",,"false","interacts with","SLC29A2 (interacts with) BOD1L1","0","Q14542","","Q8NFC6",""
"1","1",,"","interacts with","0","0.476387485","","HRC (interacts with) KCNK18",,"0","0","0","1","0.551219512","0.401555459",,"false","interacts with","HRC (interacts with) KCNK18","0","P23327","","Q7Z418",""
"1","1",,"","interacts with","0","0.612856038","","XRCC5 (interacts with) NCBP2",,"0","0","0","1","0.824390244","0.401321833",,"false","interacts with","XRCC5 (interacts with) NCBP2","0","P13010","","P52298",""
,"1",,"","interacts with","0","0.561862253","","XRCC5 (interacts with) JUP",,"0","0","0","1","0.72195122","0.401773286",,"false","interacts with","XRCC5 (interacts with) JUP","0","P13010","","P14923",""
,"1",,"","interacts with","0","0.486027931","","XRCC5 (interacts with) PAK4",,"0","0","0","1","0.570731707","0.401324154",,"false","interacts with","XRCC5 (interacts with) PAK4","0","P13010","","O96013",""
,"1",,"","interacts with","0","0.561493122","","XRCC5 (interacts with) TRMT1",,"0","0","0","1","0.72195122","0.401035024",,"false","interacts with","XRCC5 (interacts with) TRMT1","0","P13010","","Q9NXH9",""
,"1",,"","interacts with","0","0.564076037","","XRCC5 (interacts with) THRB",,"0","0","0","1","0.726829268","0.401322806",,"false","interacts with","XRCC5 (interacts with) THRB","0","P13010","","P10828",""
"1","1","1","","interacts with","0","0.571478312","","XRCC5 (interacts with) TARDBP",,"0","0","0","1","0.741463415","0.40149321",,"false","interacts with","XRCC5 (interacts with) TARDBP","0","P13010","","Q13148",""
"1","1",,"","interacts with","0","0.566514428","","XRCC5 (interacts with) AGR2",,"0","0","0","1","0.731707317","0.401321539",,"false","interacts with","XRCC5 (interacts with) AGR2","0","P13010","","O95994",""
,"1",,"","interacts with","0","0.561636857","","XRCC5 (interacts with) ERF",,"0","0","0","1","0.72195122","0.401322494",,"false","interacts with","XRCC5 (interacts with) ERF","0","P13010","","P50548",""
,"1",,"","interacts with","0","0.561629807","","TXNRD3 (interacts with) CTNNA3",,"0","0","0","1","0.72195122","0.401308395",,"false","interacts with","TXNRD3 (interacts with) CTNNA3","0","Q86VQ6","","Q9UI47",""
,"1",,"","interacts with","0","0.573867593","","TXNRD3 (interacts with) ANKRD36B",,"0","0","0","1","0.746341463","0.401393723",,"false","interacts with","TXNRD3 (interacts with) ANKRD36B","0","Q86VQ6","","Q8N2N9",""
"1","1","1","","interacts with","0","0.476387143","","TXNRD3 (interacts with) KIF27",,"0","0","0","1","0.551219512","0.401554774",,"false","interacts with","TXNRD3 (interacts with) KIF27","0","Q86VQ6","","Q86VH2",""
"1","1",,"","interacts with","0","0.476387101","","LNX2 (interacts with) ST3GAL3",,"0","0","0","1","0.551219512","0.401554691",,"false","interacts with","LNX2 (interacts with) ST3GAL3","0","Q8N448","","Q11203",""
,"1",,"","interacts with","0","0.564067773","","LNX2 (interacts with) PSMF1",,"0","0","0","1","0.726829268","0.401306278",,"false","interacts with","LNX2 (interacts with) PSMF1","0","Q8N448","","Q92530",""
"1","1",,"","interacts with","0","0.476387103","","LNX2 (interacts with) AMZ2",,"0","0","0","1","0.551219512","0.401554695",,"false","interacts with","LNX2 (interacts with) AMZ2","0","Q8N448","","Q86W34",""
"1","1","1","","interacts with","0","0.561629952","","LNX2 (interacts with) LRRC8E",,"0","0","0","1","0.72195122","0.401308685",,"false","interacts with","LNX2 (interacts with) LRRC8E","0","Q8N448","","Q6NSJ5",""
,"1",,"","interacts with","0","0.564067968","","LNX2 (interacts with) SHISA2",,"0","0","0","1","0.726829268","0.401306668",,"false","interacts with","LNX2 (interacts with) SHISA2","0","Q8N448","","Q6UWI4",""
"1","1",,"","interacts with","0","0.464192098","","LNX2 (interacts with) SULT1E1",,"0","0","0","1","0.526829268","0.401554927",,"false","interacts with","LNX2 (interacts with) SULT1E1","0","Q8N448","","P49888",""
"1","1",,"","interacts with","0","0.464192103","","LNX2 (interacts with) GLYATL1",,"0","0","0","1","0.526829268","0.401554937",,"false","interacts with","LNX2 (interacts with) GLYATL1","0","Q8N448","","Q969I3",""
,,,"","interacts with","0","0.571490992","","LNX2 (interacts with) IL16",,"0","0","0","1","0.741463415","0.40151857",,"false","interacts with","LNX2 (interacts with) IL16","0","Q8N448","","Q14005",""
,"1",,"","interacts with","0","0.615287413","","LNX2 (interacts with) TARDBP",,"0","0","0","1","0.829268293","0.401306533",,"false","interacts with","LNX2 (interacts with) TARDBP","0","Q8N448","","Q13148",""
"1","1",,"","interacts with","0","0.476387211","","LNX2 (interacts with) AADACL4",,"0","0","0","1","0.551219512","0.401554909",,"false","interacts with","LNX2 (interacts with) AADACL4","0","Q8N448","","Q5VUY2",""
"1","1","1","","interacts with","0","0.476387526","","DDX4 (interacts with) KYNU",,"0","0","0","1","0.551219512","0.40155554",,"false","interacts with","DDX4 (interacts with) KYNU","0","Q9NQI0","","Q16719",""
"1","1","1","","interacts with","0","0.464192203","","DDX4 (interacts with) HOXD13",,"0","0","0","1","0.526829268","0.401555138",,"false","interacts with","DDX4 (interacts with) HOXD13","0","Q9NQI0","","P35453",""
"1","1","1","","interacts with","0","0.476387399","","DDX4 (interacts with) GPR141",,"0","0","0","1","0.551219512","0.401555285",,"false","interacts with","DDX4 (interacts with) GPR141","0","Q9NQI0","","Q7Z602",""
"1","1","1","","interacts with","0","0.476387269","","DDX4 (interacts with) PPP2CA",,"0","0","0","1","0.551219512","0.401555027",,"false","interacts with","DDX4 (interacts with) PPP2CA","0","Q9NQI0","","P67775",""
"1","1","1","","interacts with","0","0.476387418","","DDX4 (interacts with) OR9A1P",,"0","0","0","1","0.551219512","0.401555323",,"false","interacts with","DDX4 (interacts with) OR9A1P","0","Q9NQI0","","Q8NGU1",""
"1","1","1","","interacts with","0","0.476387559","","DDX4 (interacts with) ADORA3",,"0","0","0","1","0.551219512","0.401555606",,"false","interacts with","DDX4 (interacts with) ADORA3","0","Q9NQI0","","P0DMS8",""
"1","1","1","","interacts with","0","0.476387245","","DDX4 (interacts with) PPP2CB",,"0","0","0","1","0.551219512","0.401554978",,"false","interacts with","DDX4 (interacts with) PPP2CB","0","Q9NQI0","","P62714",""
"1","1","1","","interacts with","0","0.461753038","","DDX4 (interacts with) HOXA13",,"0","0","0","1","0.52195122","0.401554856",,"false","interacts with","DDX4 (interacts with) HOXA13","0","Q9NQI0","","P31271",""
"1","1",,"","interacts with","0","0.476426285","","MAGEB17 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401633059",,"false","interacts with","MAGEB17 (interacts with) TRAF6","0","A8MXT2","","Q9Y4K3",""
"1","1","1","","interacts with","0","0.461753163","","MAGEB17 (interacts with) MAGEB6B",,"0","0","0","1","0.52195122","0.401555107",,"false","interacts with","MAGEB17 (interacts with) MAGEB6B","0","A8MXT2","","A0A0J9YX57",""
"1","1",,"","interacts with","0","0.47642622","","TRIM37 (interacts with) CTSK",,"0","1","1","1","0.551219512","0.401632928",,"false","interacts with","TRIM37 (interacts with) CTSK","0","O94972","","P43235",""
"1","1","1","","interacts with","0","0.476426251","","PSMD12 (interacts with) COL1A2",,"0","1","1","1","0.551219512","0.40163299",,"false","interacts with","PSMD12 (interacts with) COL1A2","0","O00232","","P08123",""
,"1",,"","interacts with","0","0.561629669","","PSMD12 (interacts with) RNF2",,"0","0","0","1","0.72195122","0.401308118",,"false","interacts with","PSMD12 (interacts with) RNF2","0","O00232","","Q99496",""
,,,"","interacts with","0","0.561629929","","PSMD12 (interacts with) NAA16",,"0","0","0","1","0.72195122","0.401308639",,"false","interacts with","PSMD12 (interacts with) NAA16","0","O00232","","Q6N069",""
,"1",,"","interacts with","0","0.561493045","","PSMD12 (interacts with) PSMD13",,"0","0","0","1","0.72195122","0.40103487",,"false","interacts with","PSMD12 (interacts with) PSMD13","0","O00232","","Q9UNM6",""
,"1","1","","interacts with","0","0.495776608","","PSMD12 (interacts with) PAK4",,"0","0","0","1","0.590243902","0.401309313",,"false","interacts with","PSMD12 (interacts with) PAK4","0","O00232","","O96013",""
,"1",,"","interacts with","0","0.561629724","","PSMD12 (interacts with) PSMA4",,"0","0","0","1","0.72195122","0.401308228",,"false","interacts with","PSMD12 (interacts with) PSMA4","0","O00232","","P25789",""
"1","1","1","","interacts with","0","0.46419217","","PSMD12 (interacts with) GID4",,"0","0","0","1","0.526829268","0.401555072",,"false","interacts with","PSMD12 (interacts with) GID4","0","O00232","","Q8IVV7",""
"1","1","1","","interacts with","0","0.476387439","","PSMD12 (interacts with) ADORA3",,"0","0","0","1","0.551219512","0.401555367",,"false","interacts with","PSMD12 (interacts with) ADORA3","0","O00232","","P0DMS8",""
"1","1","1","","interacts with","0","0.464192291","","PSMD12 (interacts with) GTF2H1",,"0","0","0","1","0.526829268","0.401555314",,"false","interacts with","PSMD12 (interacts with) GTF2H1","0","O00232","","P32780",""
"1","1","1","","interacts with","0","0.4763872","","PSMD12 (interacts with) PPP2CB",,"0","0","0","1","0.551219512","0.401554887",,"false","interacts with","PSMD12 (interacts with) PPP2CB","0","O00232","","P62714",""
"1","1","1","","interacts with","0","0.476387142","","PSMD12 (interacts with) CARF",,"0","0","0","1","0.551219512","0.401554772",,"false","interacts with","PSMD12 (interacts with) CARF","0","O00232","","Q8N187",""
,"1",,"","interacts with","0","0.56406807","","PSMD12 (interacts with) AGR2",,"0","0","0","1","0.726829268","0.401306872",,"false","interacts with","PSMD12 (interacts with) AGR2","0","O00232","","O95994",""
"1","1","1","","interacts with","0","0.464193027","","PSMD12 (interacts with) ERF",,"0","0","0","1","0.526829268","0.401556785",,"false","interacts with","PSMD12 (interacts with) ERF","0","O00232","","P50548",""
